OBJECTID,TYPE,LOCATION,STATUS,ST_ID,MATERIAL,MAP_MILES,WIDTH_FT,ST_TYPE,ST_TONAGE,TRAIL_NAME,OWNER,ADA,GWSTATUS,TRAILHEAD_,GlobalID,SHAPE_Leng
"681",Trail,Rocky Branch Trail,Existing,NA,Concrete,0.099408820000000,5.000000000000000,NA,0.000000000000000,Rocky Branch Trail,COR,NO,OPEN,"346",{222F49C5-812A-4920-BBB8-86641F798FCC},0.001736545032409
"682",Trail,Rocky Branch Trail,Existing,NA,Asphalt,0.439761080000000,6.000000000000000,NA,0.000000000000000,Rocky Branch Trail,COR,NO,OPEN,"347",{0CEB85EE-9C4C-498B-B73B-32C8035B7A03},0.007302238195091
"683",Trail,Rocky Branch Trail,Existing,NA,Asphalt,0.088242330000000,10.000000000000000,NA,0.000000000000000,Rocky Branch Trail,NCSU,NO,OPEN,"339",{CEFE73BF-0A78-4A4C-906E-3EE204E41D65},0.001529133400268
"684",Trail,Rocky Branch Trail,Existing,NA,Brick,0.355470950000000,10.000000000000000,NA,0.000000000000000,Rocky Branch Trail,NCSU,NO,OPEN,"341",{27C4708D-FB14-4734-B71C-CEFEB1C19E31},0.006068588183604
"685",Trail,Gorman St Connector,Existing,NA,Concrete,0.150238570000000,6.000000000000000,NA,0.000000000000000,Rocky Branch Trail,COR,NO,OPEN,"337",{54A9A06A-3B8E-442D-BAC2-5F281AF7F9BC},0.002282814764010
"686",Structure,Gorman St Connector - # 129,Existing,"129",Concrete,0.030884330000000,6.000000000000000,Bridge,,Rocky Branch Trail,COR,NO,OPEN,"342",{77E32AF6-6315-4610-9610-6F0ACCED14FB},0.000453676593449
"687",Trail,Gorman St Connector,Existing,NA,Concrete,0.139125900000000,6.000000000000000,NA,0.000000000000000,Rocky Branch Trail,COR,NO,OPEN,"342",{09F70B4B-F2CF-47D8-A5FC-B1943E155894},0.002048268534780
"688",Structure,Reedy Creek Trail -  # 71,Existing,"71",Wood Decking,0.013349560000000,10.000000000000000,Bridge,5.000000000000000,Reedy Creek Trail,COR,YES,OPEN,"326",{4400D5AB-B8A0-4AC2-A042-B13879064F88},0.000234750301402
"689",Structure,Reedy Creek Trail - # 2021,Existing,"2021",Asphalt,0.030869770000000,10.000000000000000,Underpass,,Reedy Creek Trail,COR,YES,OPEN,"172",{85983DAD-AC9A-4962-BAF8-617F62182F7A},0.000449152185245
"690",Trail,Reedy Creek Trail,Existing,NA,Asphalt,0.010866620000000,10.000000000000000,NA,0.000000000000000,Reedy Creek Trail,COR,YES,CLOSED_STORM,"172",{02F0A5EE-0EDF-4D6A-AD4F-855658099179},0.000193497254576
"691",Trail,House Creek Trail,Existing,NA,Asphalt,0.073000230000000,10.000000000000000,NA,0.000000000000000,House Creek Trail,COR,YES,OPEN,"175",{2A2AFBBC-A52B-4B30-B593-EFDB9DC772E8},0.001118223414593
"692",Structure,House Creek Trail - # 300,Existing,"300",Wood Decking,0.037144980000000,11.000000000000000,Boardwalk,5.000000000000000,House Creek Trail,COR,YES,OPEN,"175",{14E22A72-638E-4BEF-8561-233DB8E4272F},0.000616715503411
"693",Trail,NCMA,Existing,NA,Asphalt,0.419683140000000,10.000000000000000,NA,0.000000000000000,Reedy Creek Trail,Other,NO,OPEN,"320",{E18404D3-BAC4-4BA4-BD40-B0B4616F863D},0.006911824839705
"694",Trail,Loblolly Segment,Existing,NA,Natural,0.204338620000000,2.000000000000000,NA,0.000000000000000,Richland Creek Trail,COR,NO,OPEN,"328",{4D144278-9120-4CB0-9277-122C68A4B288},0.003019214806074
"695",Trail,Reedy Creek Trail,Existing,NA,Asphalt,0.609827170000000,10.000000000000000,NA,0.000000000000000,Reedy Creek Trail,COR,YES,OPEN,"321",{E955B3D5-457C-476E-80D6-AD32FE8BA2E4},0.010143543491432
"696",Trail,Loblolly Segment,Existing,NA,Natural,0.540675330000000,4.000000000000000,NA,0.000000000000000,Richland Creek Trail,COR,NO,OPEN,"330",{692D23A4-A547-48AA-A199-359B27D3984B},0.008528979125096
"697",Trail,Loblolly Segment,Existing,NA,Natural,1.568672440000000,4.000000000000000,NA,0.000000000000000,Richland Creek Trail,COR,NO,OPEN,"331",{2CC74F81-5E5C-4980-A991-37419E9EDBB0},0.024910543183528
"698",Structure,Loblolly Segment -  # 76,Existing,"76",Wood Decking,0.002840780000000,0.000000000000000,Bridge,0.000000000000000,Richland Creek Trail,COR,NO,OPEN,"330",{6C9154BC-98D8-40CC-B788-CED753687E35},0.000049087763067
"699",Trail,Reedy Creek Trail,Existing,NA,Asphalt,0.986144810000000,10.000000000000000,NA,0.000000000000000,Reedy Creek Trail,COR,YES,OPEN,"322",{1DC794EF-007D-42E3-A02D-9D6AFA92FF5F},0.016239328253987
"700",Trail,Loblolly Segment,Existing,NA,Natural,0.022869800000000,4.000000000000000,NA,0.000000000000000,Richland Creek Trail,COR,NO,OPEN,"330",{617DC3FB-8CB9-4A3B-A365-43492F7EF144},0.000395573411293
"701",Structure,Loblolly Segment -  # 77,Existing,"77",Wood Decking,0.002272680000000,0.000000000000000,Bridge,0.000000000000000,Richland Creek Trail,COR,NO,OPEN,"330",{339FA7E5-4328-406E-98AF-4E6F55C82E4A},0.000036133252902
"702",Trail,Reedy Creek Trail,Existing,NA,Asphalt,0.098523620000000,10.000000000000000,NA,0.000000000000000,Reedy Creek Trail,COR,YES,OPEN,"327",{FAE55A92-399A-422B-8D60-FE6D5A8C00EC},0.001674069530645
"703",Structure,Loblolly Segment -  # 78,Existing,"78",Wood Decking,0.002272710000000,0.000000000000000,Bridge,0.000000000000000,Richland Creek Trail,COR,NO,OPEN,"330",{1A11FE80-3C8C-4063-B9CA-E28E35286283},0.000037940900824
"704",Trail,Loblolly Segment,Existing,NA,Natural,0.114622930000000,4.000000000000000,NA,0.000000000000000,Richland Creek Trail,COR,NO,OPEN,"330",{8DAECA45-1FE7-4F9C-AC5D-EA16481DBA3D},0.001816466602683
"705",Structure,Loblolly Segment -  # 79,Existing,"79",Wood Decking,0.001893950000000,0.000000000000000,Bridge,0.000000000000000,Richland Creek Trail,COR,NO,OPEN,"330",{D384C9DC-F0A5-4DC8-89B2-20257EDC7FAE},0.000029827854507
"706",Trail,Loblolly Segment,Existing,NA,Natural,0.123510700000000,4.000000000000000,NA,0.000000000000000,Richland Creek Trail,COR,NO,OPEN,"330",{069365DB-5AD9-4FBF-80AA-435E596769A6},0.002021718074767
"707",Trail,Reedy Creek Trail,Existing,NA,Asphalt,0.505762730000000,10.000000000000000,NA,0.000000000000000,Reedy Creek Trail,COR,YES,OPEN,"324",{E663FAC9-997F-4888-B417-4C12C7463063},0.008088543141717
"708",Trail,Loblolly Segment,Existing,NA,Asphalt,0.044894140000000,10.000000000000000,NA,0.000000000000000,Richland Creek Trail,COR,NO,OPEN,"328",{2266BA31-516D-4822-8C0D-EA7DB26A13E0},0.000660131188277
"709",Trail,Loblolly Segment,Existing,NA,Natural,0.206603550000000,15.000000000000000,NA,0.000000000000000,Richland Creek Trail,COR,NO,OPEN,"328",{32A11A87-BA86-43FA-91A1-CB638004B1BC},0.003071772684432
"710",Trail,Loblolly Segment,Existing,NA,Natural,0.017081920000000,4.000000000000000,NA,0.000000000000000,Richland Creek Trail,COR,NO,OPEN,"330",{C7232C61-A5BE-40D3-9B60-AF1BED06C274},0.000281753331984
"711",Structure,Loblolly Segment - # 2022,Existing,"2022",Natural,0.028538160000000,15.000000000000000,Tunnel,,Richland Creek Trail,COR,NO,OPEN,"328",{6563BD0B-134B-4B28-ADF2-B7FF9855431E},0.000428752981999
"712",Structure,Reedy Creek Trail -  # 2006,Existing,"2006",Asphalt,0.031562620000000,10.000000000000000,Tunnel,,Reedy Creek Trail,COR,YES,OPEN,"319",{5BB535A9-1CCB-44E5-B618-45A996EEAFE4},0.000519441168922
"713",Trail,Reedy Creek Trail,Existing,NA,Asphalt,0.098358750000000,10.000000000000000,NA,0.000000000000000,Reedy Creek Trail,COR,YES,OPEN,"319",{C3F219DE-1DC6-4A07-97D6-68AC77DB03C4},0.001601126932789
"714",Structure,Loblolly Segment - # 2025,Existing,"2025",Concrete,0.103719810000000,10.000000000000000,Tunnel,,Richland Creek Trail,COR,NO,OPEN,"328",{27732288-F922-4544-AFFC-35C06DDF071C},0.001517666853860
"715",Trail,Edwards Mill Connector,Existing,NA,Asphalt,0.453999250000000,10.000000000000000,NA,0.000000000000000,Edwards Mill Connector,COR,YES,OPEN,"138",{54DE5612-8A92-42F2-846B-1D57CBDBC4DC},0.007264912784568
"716",Trail,Edwards Mill Connector,Existing,NA,Concrete,0.195300710000000,10.000000000000000,Sidewalk,0.000000000000000,Edwards Mill Connector,COR,YES,OPEN,"139",{0A7C0194-CFDD-4D93-A66C-5C5DEF740A71},0.003167582705051
"717",Trail,Edwards Mill Connector,Existing,NA,Asphalt,0.076218140000000,10.000000000000000,NA,0.000000000000000,Edwards Mill Connector,COR,YES,OPEN,"128",{807C3174-0EFA-40B9-BECA-4D28730BA91A},0.001131166829409
"718",Trail,Edwards Mill Connector,Existing,NA,Asphalt,0.059458100000000,10.000000000000000,NA,0.000000000000000,Edwards Mill Connector,COR,YES,OPEN,"129",{94B0454E-73A3-4075-91E8-06D74C97B69B},0.000866890337893
"719",Trail,Edwards Mill Connector,Existing,NA,Concrete,0.004741120000000,10.000000000000000,Sidewalk,0.000000000000000,Edwards Mill Connector,COR,YES,OPEN,"129",{51D06A68-76E0-4990-9DEA-1478BEE3C663},0.000068811146898
"720",Trail,Edwards Mill Connector,Existing,NA,Asphalt,0.107128590000000,10.000000000000000,NA,0.000000000000000,Edwards Mill Connector,COR,YES,OPEN,"129",{4BB0B4EA-120A-488E-AA71-8A20770070F7},0.001558648334116
"721",Trail,Edwards Mill Connector,Existing,NA,Concrete,0.004748430000000,10.000000000000000,Sidewalk,0.000000000000000,Edwards Mill Connector,COR,YES,OPEN,"130",{114D906D-92AC-44F1-BDEB-C1AF05685C95},0.000069855896210
"722",Trail,Edwards Mill Connector,Existing,NA,Asphalt,0.037053260000000,10.000000000000000,NA,0.000000000000000,Edwards Mill Connector,COR,YES,OPEN,"130",{C82E3E61-A247-4819-AE8E-564C730418B7},0.000552984767357
"723",Trail,Edwards Mill Connector,Existing,NA,Concrete,0.022768070000000,10.000000000000000,Sidewalk,0.000000000000000,Edwards Mill Connector,COR,YES,OPEN,"130",{948EC303-479F-410A-A554-294DFFFAFD68},0.000347345844802
"724",Trail,Edwards Mill Connector,Existing,NA,Concrete,0.011352680000000,10.000000000000000,Sidewalk,0.000000000000000,Edwards Mill Connector,COR,YES,OPEN,"130",{B4B994CB-71D3-4708-A943-5988BDB506A6},0.000177511585204
"725",Trail,Edwards Mill Connector,Existing,NA,Asphalt,0.021825150000000,10.000000000000000,NA,0.000000000000000,Edwards Mill Connector,COR,YES,OPEN,"130",{9AB022D0-C802-4D01-BE71-31A485DA5FB7},0.000347296749098
"726",Trail,Edwards Mill Connector,Existing,NA,Asphalt,0.087963360000000,10.000000000000000,NA,0.000000000000000,Edwards Mill Connector,COR,YES,OPEN,"130",{D7E8AF18-914E-4A2C-89D1-969BA076E298},0.001408636336285
"727",Trail,Edwards Mill Connector,Existing,NA,Concrete,0.004737370000000,10.000000000000000,Sidewalk,0.000000000000000,Edwards Mill Connector,COR,YES,OPEN,"131",{2B3B4065-6FA2-4F16-ACAF-A76857997D0E},0.000076276334539
"728",Trail,Edwards Mill Connector,Existing,NA,Asphalt,0.082983360000000,10.000000000000000,NA,0.000000000000000,Edwards Mill Connector,COR,YES,OPEN,"131",{0C46E73A-624C-4ECC-B2E8-D9859CFF060F},0.001366143696151
"729",Crossing,Edwards Mill Connector,Existing,NA,Asphalt,0.008412230000000,10.000000000000000,NA,0.000000000000000,Edwards Mill Connector,COR,YES,OPEN,"131",{582AB1E6-AABF-4579-B8B0-13EB4E663DDD},0.000122108569264
"730",Trail,Edwards Mill Connector,Existing,NA,Concrete,0.018079270000000,10.000000000000000,Sidewalk,0.000000000000000,Edwards Mill Connector,COR,YES,OPEN,"132",{0D4A7EFB-0371-4AE6-A040-CD3FEEED85C5},0.000280471975167
"731",Crossing,Edwards Mill Connector,Existing,NA,Asphalt,0.010084700000000,10.000000000000000,NA,0.000000000000000,Edwards Mill Connector,COR,YES,OPEN,"133",{FB909C0A-0F87-485E-887E-852F63E1FB5E},0.000178302007767
"732",Trail,Edwards Mill Connector,Existing,NA,Concrete,0.055639470000000,10.000000000000000,Sidewalk,0.000000000000000,Edwards Mill Connector,COR,YES,OPEN,"134",{AEFF181C-BAA7-4E31-BDC2-105FA40E1652},0.000893427813088
"733",Crossing,Edwards Mill Connector,Existing,NA,Asphalt,0.010836870000000,10.000000000000000,NA,0.000000000000000,Edwards Mill Connector,COR,YES,OPEN,"136",{0411B43A-85AD-460F-898E-060399BCEA86},0.000161667335375
"734",Trail,Edwards Mill Connector,Existing,NA,Concrete,0.033070760000000,10.000000000000000,Sidewalk,0.000000000000000,Edwards Mill Connector,COR,YES,OPEN,"136",{0ECC9941-DED2-4502-84D9-6A23EA24AF26},0.000527824770027
"735",Crossing,Edwards Mill Connector,Existing,NA,Asphalt,0.004949860000000,10.000000000000000,NA,0.000000000000000,Edwards Mill Connector,COR,YES,OPEN,"138",{5C9C8821-CF4D-4039-A038-3B19B0B5E4A7},0.000087799745443
"736",Trail,NCMA,Existing,NA,Asphalt,0.131762120000000,10.000000000000000,NA,0.000000000000000,Reedy Creek Trail,Other,NO,OPEN,"320",{6A89CEBE-780F-43FB-A307-F49D06AF399B},0.002043716448790
"737",Trail,House Creek Trail,Existing,NA,Asphalt,0.014698090000000,10.000000000000000,NA,0.000000000000000,House Creek Trail,COR,YES,OPEN,"175",{FA339064-F7FF-4B6E-B951-68E974EF867F},0.000216729816871
"738",Trail,House Creek Trail,Existing,NA,Asphalt,0.011805320000000,10.000000000000000,NA,0.000000000000000,House Creek Trail,COR,YES,OPEN,"175",{C9B71D68-5FB1-4473-8809-E209FB9D9DF5},0.000182958049821
"739",Trail,House Creek Trail,Existing,NA,Asphalt,0.247076840000000,10.000000000000000,NA,0.000000000000000,House Creek Trail,COR,YES,OPEN,"177",{8D2D0F52-19F4-4421-BEFC-64A12B9C1B9F},0.003754080354749
"740",Trail,House Creek Trail,Existing,NA,Asphalt,0.063401130000000,10.000000000000000,NA,0.000000000000000,House Creek Trail,COR,YES,OPEN,"176",{2A8D9DBC-D6D9-4128-8A3C-6F712C001220},0.000939573592729
"741",Structure,House Creek Trail - # 2042,Existing,"2042",Asphalt,0.017417490000000,10.000000000000000,Culvert,,House Creek Trail,COR,YES,OPEN,"176",{6F645B9B-0B62-43BF-A4E1-5C24BC46ACF6},0.000271524062124
"742",Trail,House Creek Trail,Existing,NA,Asphalt,0.164878500000000,10.000000000000000,NA,0.000000000000000,House Creek Trail,COR,YES,OPEN,"176",{4100C687-265C-4B5E-A446-AAB6CBDEBE11},0.002723589143555
"743",Trail,House Creek Trail,Existing,NA,Asphalt,0.259624210000000,10.000000000000000,NA,0.000000000000000,House Creek Trail,COR,NO,OPEN,"178",{E2653527-0A28-4B5C-AA80-16AD7B780C30},0.004225949796729
"744",Trail,House Creek Trail,Existing,NA,Asphalt,0.107644420000000,10.000000000000000,NA,0.000000000000000,House Creek Trail,COR,YES,OPEN,"182",{31AACC38-B775-4242-989E-08E4BC61DA53},0.001765521147290
"745",Trail,House Creek Trail,Existing,NA,Asphalt,0.219542600000000,10.000000000000000,NA,0.000000000000000,House Creek Trail,COR,NO,OPEN,"179",{0F79C220-58AD-4D11-A5D5-D2854B1B9D8E},0.003304717204619
"746",Structure,House Creek Trail - # 304,Existing,"304",Concrete,0.023517490000000,10.000000000000000,Bridge,5.000000000000000,House Creek Trail,COR,NO,OPEN,"179",{7207E64C-B32C-439C-97DA-ADCF3AB86DC7},0.000417697538930
"747",Trail,House Creek Trail,Existing,NA,Asphalt,0.171307810000000,8.000000000000000,NA,0.000000000000000,House Creek Trail,COR,NO,OPEN,"178",{71983584-5429-4675-BE80-852E354D1D62},0.002765175825855
"748",Trail,House Creek Trail,Existing,NA,Asphalt,0.039512960000000,8.000000000000000,NA,0.000000000000000,House Creek Trail,COR,NO,OPEN,"173",{9E5211E7-07BA-4D27-8568-46654A92DCF6},0.000629483740064
"749",Trail,House Creek Trail,Existing,NA,Concrete,0.053385000000000,10.000000000000000,Sidewalk,0.000000000000000,House Creek Trail,COR,YES,OPEN,"173",{62DD9AA7-BC2F-44CB-893F-0CF1F5310376},0.000929187197125
"750",Trail,House Creek Trail,Existing,NA,Concrete,0.023065910000000,10.000000000000000,Sidewalk,0.000000000000000,House Creek Trail,COR,YES,OPEN,"173",{88CAB6D7-EDB4-4C4C-B343-36E89CCBEBD4},0.000398616941781
"751",Structure,House Creek Trail - # 302,Existing,"302",Concrete,0.041110230000000,10.000000000000000,Bridge,5.000000000000000,House Creek Trail,COR,YES,OPEN,"173",{BB75D49E-EC9B-433F-8240-21F6EA3BAF5F},0.000712734786058
"752",Trail,House Creek Trail,Existing,NA,Asphalt,0.049097700000000,10.000000000000000,NA,0.000000000000000,House Creek Trail,COR,YES,OPEN,"173",{303F02C7-F4ED-4A17-9544-EF473A2AB6D3},0.000839476297279
"753",Structure,House Creek Trail - # 2043,Existing,"2043",Asphalt,0.015569350000000,10.000000000000000,Culvert,,House Creek Trail,COR,YES,OPEN,"173",{C42F4005-BD81-47A7-AF73-C207BA0CC4D1},0.000231524184355
"754",Structure,House Creek Trail -  # 303,Existing,"303",Wood Decking,0.006770280000000,10.000000000000000,Bridge,5.000000000000000,House Creek Trail,COR,NO,OPEN,"173",{8B9787FA-E0A0-4BDC-9ADC-10B5EE846F4E},0.000115899992759
"755",Trail,Crabtree Valley Segment,Existing,NA,Concrete,0.054978370000000,10.000000000000000,NA,0.000000000000000,Crabtree Creek Trail,COR,YES,OPEN,"90",{ACCAA288-90BD-4AC9-90D2-D8ED701CC410},0.000963694418977
"756",Trail,Crabtree Valley Segment,Existing,NA,Asphalt,0.053770740000000,10.000000000000000,NA,0.000000000000000,Crabtree Creek Trail,COR,YES,OPEN,"90",{AB61BFAC-114C-4859-86EB-2E232887E8EC},0.000955170053411
"757",Trail,Crabtree Valley Segment,Existing,NA,Asphalt,0.025457760000000,10.000000000000000,NA,0.000000000000000,Crabtree Creek Trail,COR,YES,OPEN,"91",{6BADA06C-BC6C-4AD9-92A0-6CE0147BAD63},0.000403924848648
"758",Structure,Crabtree-Oak Park Segment - # 2007,Existing,"2007",Asphalt,0.017962470000000,10.000000000000000,Underpass,,Crabtree Creek Trail,COR,YES,OPEN,"91",{D7909189-D9C9-4E1E-AB6D-660616235A13},0.000292697327042
"759",Trail,Crabtree-Oak Park Segment,Existing,NA,Asphalt,0.075067410000000,10.000000000000000,NA,0.000000000000000,Crabtree Creek Trail,COR,YES,OPEN,"81",{C67CE462-06B4-4EE1-BD4C-010AC262F422},0.001318961625341
"760",Trail,Crabtree-Oak Park Segment,Existing,NA,Asphalt,0.004666210000000,10.000000000000000,NA,0.000000000000000,Crabtree Creek Trail,COR,YES,OPEN,"85",{A5E77305-1D32-4ADE-874D-9E9DC82F2B14},0.000083129985389
"761",Trail,Crabtree-Oak Park Segment,Existing,NA,Asphalt,0.041840670000000,10.000000000000000,NA,0.000000000000000,Crabtree Creek Trail,COR,YES,OPEN,"82",{A813A279-41A7-42F9-9CAA-6948C02EA794},0.000742080176480
"763",Structure,Crabtree Valley Segment - # 2008,Existing,"2008",Concrete,0.018439320000000,10.000000000000000,Underpass,,Crabtree Creek Trail,COR,YES,OPEN,"90",{FC62D9B0-88AE-4CE6-93FA-5A75A9FC51E5},0.000306187164387
"764",Structure,Crabtree Valley Segment - # 2009,Existing,"2009",Concrete,0.030442460000000,10.000000000000000,Underpass,,Crabtree Creek Trail,COR,YES,OPEN,"86",{3C2282E2-6D42-4718-9D64-70268033C08A},0.000517511164598
"765",Structure,Crabtree Valley Segment - # 2010,Existing,"2010",Concrete,0.010523090000000,10.000000000000000,Underpass,,Crabtree Creek Trail,COR,YES,OPEN,"86",{AE42AE95-CBDF-4F3E-B78F-46D1EE63C1D1},0.000186765643949
"766",Trail,Crabtree Valley Segment,Existing,NA,Concrete,0.006516860000000,10.000000000000000,NA,0.000000000000000,Crabtree Creek Trail,COR,YES,OPEN,"86",{7DF3FE77-9A60-4744-8C66-217B17DB8661},0.000115635532175
"767",Trail,Crabtree Valley Segment,Existing,NA,Asphalt,0.013959950000000,10.000000000000000,NA,0.000000000000000,Crabtree Creek Trail,COR,YES,OPEN,"86",{22B4CB03-E298-448D-BD1B-090779B4A885},0.000245618263771
"768",Trail,Crabtree Valley Segment,Existing,NA,Asphalt,0.142538880000000,10.000000000000000,NA,0.000000000000000,Crabtree Creek Trail,COR,YES,OPEN,"86",{2287E35D-5AB0-42A6-A138-39DE3B34F312},0.002351236584515
"769",Trail,Ironwood Segment,Existing,NA,Asphalt,0.044684380000000,10.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"185",{26E4E7FF-0E4A-4F87-8C39-B517DCE4EB9A},0.000654936454538
"770",Trail,Ironwood Segment,Existing,NA,Asphalt,0.154063020000000,10.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"184",{1DF67689-4AAA-4E44-9842-E607625A666A},0.002406449405201
"771",Structure,Ironwood Segment -  # 27,Existing,"27",Wood Decking,0.053769240000000,10.000000000000000,Bridge,5.000000000000000,Mine Creek Trail,COR,NO,OPEN,"184",{B2E09779-23BA-4C17-AC16-5FE3B0E64782},0.000790211603734
"772",Trail,Ironwood Segment,Existing,NA,Asphalt,0.008762370000000,10.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"186",{2109F8BD-1B86-40BD-B6A6-87AB777CC91A},0.000150015629701
"773",Trail,Inman Connector Segment,Existing,NA,Asphalt,0.002662410000000,10.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,YES,OPEN,"183",{C9C207A3-7A83-43A5-B8FB-A24C7D47B077},0.000039232084364
"774",Structure,Ironwood Segment -  # 29,Existing,"29",Wood Decking,0.001892550000000,12.000000000000000,Bridge,5.000000000000000,Mine Creek Trail,COR,YES,OPEN,"186",{FC5022A2-DEE3-47B5-9303-6EA809C6FF7A},0.000028258090596
"775",Trail,Ironwood Segment,Existing,NA,Asphalt,0.007645840000000,8.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"186",{5724AFFC-FFB4-4D29-89A0-4A99DAD3E4A4},0.000118579035639
"776",Trail,Ironwood Segment,Existing,NA,Asphalt,0.185699930000000,10.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"186",{F960B2FF-149D-41EC-BFF0-F393F43AB7D1},0.003196703788057
"777",Trail,Ironwood Segment,Existing,NA,Asphalt,0.055133400000000,8.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"355",{CB4444F8-AB29-47BA-84D3-B06063AFC00A},0.000817081383787
"778",Structure,Ironwood Segment -  # 31,Existing,"31",Wood Decking,0.001317500000000,10.000000000000000,Bridge,5.000000000000000,Mine Creek Trail,COR,YES,OPEN,"355",{63465EF1-CF74-4946-8E66-186B582C4D2E},0.000019806526588
"779",Structure,Ironwood Segment -  # 34,Existing,"34",Wood Decking,0.006514330000000,8.000000000000000,Bridge,5.000000000000000,Mine Creek Trail,COR,NO,OPEN,"355",{7B047E81-48D1-4BEE-8B9D-6E4BD2CB49DD},0.000113296565809
"780",Trail,Ironwood Segment,Existing,NA,Asphalt,0.011336920000000,8.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"355",{1ACEFDD2-396F-4AD0-806B-7A319AF30AD4},0.000169864077804
"781",Trail,Shelley Lake Segment,Existing,NA,Asphalt,0.029011690000000,8.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"355",{4239828E-8223-40FD-A4EE-9AD76A84C106},0.000440820027774
"782",Trail,Shelley Lake Segment,Existing,NA,Asphalt,0.129422860000000,12.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"356",{3D3478F5-D62C-4712-8021-3F64CC62FE05},0.002081030921854
"783",Trail,Shelley Lake Segment,Existing,NA,Asphalt,0.024862600000000,12.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"356",{27A8CB78-51E5-4412-A65D-308D79634399},0.000401028178380
"784",Trail,Lake Park Segment,Existing,NA,Natural,0.057008950000000,6.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"200",{4A48CAE9-1700-4F40-A8F4-C3F3E0BAFFE9},0.000955212037022
"785",Trail,Lake Park Segment,Existing,NA,Natural,0.091265990000000,6.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"201",{27ABB473-D827-4B6D-AF71-904F4C38D8CC},0.001513470492364
"786",Trail,Lake Park Segment,Existing,NA,Natural,0.085243420000000,6.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"356",{08523DF9-9579-46C7-8465-FB549EAE1419},0.001359685512903
"787",Structure,Lake Park Segment -  # 22,Existing,"22",Wood Decking,0.009090910000000,6.000000000000000,Bridge,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"356",{994E2DE4-9558-408C-ADBC-3900537B3167},0.000142323027445
"788",Trail,Lake Park Segment,Existing,NA,Natural,0.149826540000000,6.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"200",{D3A49A36-314D-46FD-A036-1434A5470983},0.002242097859833
"789",Structure,Lake Park Segment -  # 25,Existing,"25",Wood Decking,0.018939330000000,5.000000000000000,Bridge,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"200",{F994FF1F-2C79-4897-8980-5A05394BF14F},0.000277125228046
"790",Trail,Lake Park Segment,Existing,NA,Natural,0.044709880000000,6.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"200",{2F6AEC47-90A4-40CF-ABDE-41E9EBDA0F06},0.000654176281088
"791",Structure,Lake Park Segment -  # 24,Existing,"24",Wood Decking,0.004545460000000,6.000000000000000,Bridge,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"200",{166CBC59-47F7-4298-BBBF-904D74C60755},0.000065933639778
"792",Trail,Lake Park Segment,Existing,NA,Natural,0.036517690000000,6.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"200",{0561BCCB-0990-457D-B05F-C8D28FE3F915},0.000542712328798
"793",Structure,Lake Park Segment -  # 134,Existing,"134",Wood Decking,0.003409050000000,0.000000000000000,Bridge,5.000000000000000,Mine Creek Trail,COR,NO,OPEN,"200",{6D619D36-A400-4768-B5F9-499AF7844BA0},0.000059061979667
"794",Trail,Shelley Lake Segment,Existing,NA,Asphalt,0.292808480000000,8.000000000000000,NA,0.000000000000000,Mine Creek Trail,COR,NO,OPEN,"357",{C2C83070-6F9F-481A-8571-204AE8134A2A},0.004600986351847
"795",Trail,Snelling Branch Trail,Existing,NA,Asphalt,0.142962810000000,8.000000000000000,NA,0.000000000000000,Snelling Branch Trail,COR,NO,OPEN,"358",{DE34BF62-4BDE-4589-ABE5-AA3329CD8D0D},0.002360578739563
"796",Trail,Snelling Branch Trail,Existing,NA,Asphalt,0.048749480000000,8.000000000000000,NA,0.000000000000000,Snelling Branch Trail,COR,NO,OPEN,"362",{5E93D4F2-B20E-4A34-BCF2-20519E9F6A56},0.000730717517279
"797",Trail,Snelling Branch Trail,Existing,NA,Asphalt,0.187053230000000,8.000000000000000,NA,0.000000000000000,Snelling Branch Trail,COR,NO,OPEN,"359",{0D90D9DE-AD0A-494E-8139-3C15D0BCF590},0.003169707309498
